INTELLIGENCE SELECT COM ON INTEL - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,2
ARMED SERVICES ARMED SERVICES - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,173
FINANCE FINANCE - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,9
SENATOR JEFF MERKLEY Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,3
RESERVE FOR CONTINGENCIES Funding Year 2010 MISCELLANEOUS ITEMS,3
SMALL BUSINESS AND ENTREPRENEURSHIP SMALL BUS & ENTREP.- S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,3
SENATOR JERRY MORAN Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,590
SENATOR PATRICK J. LEAHY Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,500
JUDICIARY JUDICIARY - S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,5
SENATOR JOHN F. REED Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,363
MAJORITY POLICY COMMITTEE (D) Funding Year 2012 MISCELLANEOUS ITEMS,2
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,966
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,5
SENATOR JEANNE SHAHEEN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1030
SENATOR BRIAN SCHATZ Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,271
SPECIAL COMMITTEE ON AGING SPECIAL COM ON AGING S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,164
SGT @ ARMS - STAFF OFFICES Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,600
SENATOR LISA MURKOWSKI Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,403
SENATOR RON JOHNSON Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,766
SENATOR JOHN F. KERRY Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,3
SENATOR PATRICK J.TOOMEY Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1171
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES.73C(111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,3
SENATOR JOSEPH I. LIEBERMAN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,279
"SECRETARY, MINORITY CONFERENCE COMM (R) Funding Year 2013 SALARIES, OFFICERS AND EMPLOYEES, SENATE",8
SENATOR RICHARD BURR Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,3
"MINORITY LEADER (R) Funding Year 2012 SALARIES, OFFICERS AND EMPLOYEES, SENATE",45
SENATOR EDWARD MARKEY Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,41
BUDGET BUDGET - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,6
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 1014 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,221
SENATOR DANIEL R. COATS Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,855
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,21
SENATOR MARIA CANTWELL Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,840
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED",385
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81D(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",3
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV. Funding Year 2013 SECRETARY OF THE SENATE,124
SENATE CHILD CARE CENTER Funding Year 1214 MISCELLANEOUS ITEMS,65
SENATOR JON KYL Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,80
SENATOR JOHN HOEVEN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,411
SENATOR JIM DEMINT Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,669
SENATOR KENT CONRAD Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1
SMALL BUSINESS AND ENTREPRENEURSHIP SMALL BUS & ENTREP.- S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,66
SENATOR CHRISTOPHER A. COONS Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,571
SENATOR OLYMPIA J. SNOWE Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,564
INTELLIGENCE SELECT COM ON INTEL - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,134
SENATOR BENJAMIN L CARDIN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,213
"SECRETARY OF THE SENATE - LEGISLATIVE SERVICES Funding Year 2012 SALARIES, OFFICERS AND EMPLOYEES, SENATE",92
SGT @ ARMS - STAFF OFFICES Funding Year 0812 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1
"CHAPLAIN Funding Year 2013 SALARIES, OFFICERS AND EMPLOYEES, SENATE",9
ENERGY & NATURAL RESOURCES ENERGY & NATURAL S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,51
"AGRICULTURE, NUTRITION & FORESTRY AGRICULTURE, NUTR & FOR S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED",292
SENATOR JON TESTER Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,944
CONSULTANTS Funding Year 2011 MISCELLANEOUS ITEMS,24
SENATOR DAVID VITTER Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,807
SENATOR KAY HAGAN Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,701
SENATOR MARIA CANTWELL Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,623
"MINORITY LEADER (R) Funding Year 2011 SALARIES, OFFICERS AND EMPLOYEES, SENATE",24
SENATOR TIM SCOTT Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,281
SENATOR JOHN BARRASSO Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,488
SENATOR JOHNNY ISAKSON Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2
SENATOR DANIEL K. AKAKA Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,281
"SENATOR ROBERT CASEY, JR. Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT",739
"SGT @ ARMS - CAPITOL DIVISION Funding Year 2013 SALARIES, OFFICERS AND EMPLOYEES, SENATE",574
SENATOR JIM WEBB Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,9
SENATOR CARL LEVIN Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,552
SGT @ ARMS - CAPITOL DIVISION Funding Year 0711 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,7
SENATOR SCOTT P. BROWN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,950
SENATOR JEFF BINGAMAN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1057
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,9
SENATOR SAXBY CHAMBLISS Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1000
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,426
BUDGET BUDGET - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,24
SENATOR ROB PORTMAN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,952
MAJORITY CONFERENCE COMMITTEE (D) Funding Year 1214 MISCELLANEOUS ITEMS,79
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,59
SENATOR DIANNE FEINSTEIN Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,415
SENATOR JON TESTER Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,789
"SECRETARY FOR THE MINORITY (R) Funding Year 2011 SECRETARY OF THE SENATE, SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE AND SECRETARIES FOR THE MAJORITY AND THE MINORITY OF THE SENATE",1
SENATOR RICHARD BLUMENTHAL Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,570
HOMELAND SECURITY & GOVERNMENTAL AFFAIRS HOMELAND SEC.& GOV AFF. S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,371
SENATOR BERNARD SANDERS Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,540
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 0812 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,37
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 0913 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,57
SENATOR DANIEL K. AKAKA Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,144
BUDGET BUDGET - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,103
SENATOR JAMES M. INHOFE Funding Year 2009 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",3
SENATOR RICHARD G. LUGAR Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,497
SENATOR KAY BAILEY HUTCHISON Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,531
SENATOR KELLY AYOTTE Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,779
SENATOR RICHARD BLUMENTHAL Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,509
SENATOR JOHN CORNYN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,896
SGT @ ARMS - CAPITOL DIVISION Funding Year 2011 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,5
SENATOR BILL NELSON Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,678
"SECRETARY OF THE SENATE - ADMINISTRATIVE SERV. Funding Year 2013 SALARIES, OFFICERS AND EMPLOYEES, SENATE",322
"APPROPRIATIONS Funding Year 2011 SALARIES, OFFICERS AND EMPLOYEES, SENATE",107
"SECRETARY OF THE SENATE - ADMINISTRATIVE SERV. Funding Year 2011 SALARIES, OFFICERS AND EMPLOYEES, SENATE",168
MINORITY LEADER (R) Funding Year 2010 MISCELLANEOUS ITEMS,1
SENATOR SHERROD BROWN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1881
"MAJORITY LEADER (D) Funding Year 2012 SALARIES, OFFICERS AND EMPLOYEES, SENATE",71
SENATOR JOHN BOOZMAN Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1007
SEC OF THE SENATE - SENATE COLLECTION Funding Year X SECRETARY OF THE SENATE,56
SENATOR MARIA CANTWELL Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,2
SGT @ ARMS - IT SUPPORT SERVICES Funding Year 2011 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,4
"SECRETARY, MINORITY CONFERENCE COMM (R) Funding Year 2011 SALARIES, OFFICERS AND EMPLOYEES, SENATE",4
LEGAL COUNSEL Funding Year 2013 OFFICE OF SENATE LEGAL COUNSEL,15
SENATOR TOM HARKIN Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,411
JUDICIARY JUDICIARY - S.RES. 73C (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,2
RECORDING STUDIO Funding Year X SENATE RECORDING STUDIO REVOLVING FUND,27
INTELLIGENCE SELECT COM ON INTEL - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,35
RULES & ADMINISTRATION RULES & ADMINISTRATION S.RES. 81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,2
FOREIGN RELATIONS FOREIGN RELATIONS - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,18
SENATOR MARK BEGICH Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,304
SENATOR DANIEL K. AKAKA Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,71
"HEALTH, EDUCATION, LABOR, AND PENSIONS HEALTH, EDU,LABOR&PENS S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED",97
"MAJORITY WHIP (D) Funding Year 2012 SALARIES, OFFICERS AND EMPLOYEES, SENATE",58
SENATOR JOHN F. REED Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,232
MAJORITY CONFERENCE COMMITTEE (D) Funding Year 2011 MISCELLANEOUS ITEMS,76
SENATOR JOHN BOOZMAN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1989
SENATOR PAT ROBERTS Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,537
SENATOR HARRY REID Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,8
SENATOR DEBBIE A. STABENOW Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,448
RESERVE FOR CONTINGENCIES Funding Year 1214 MISCELLANEOUS ITEMS,14
"MINORITY CONFERENCE COMMITTEE (R) Funding Year 2011 SALARIES, OFFICERS AND EMPLOYEES, SENATE",21
SENATOR KAY BAILEY HUTCHISON Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,847
FINANCE FINANCE - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,11
"SECRETARY OF THE SENATE - EXECUTIVE OFFICE Funding Year 2012 SALARIES, OFFICERS AND EMPLOYEES, SENATE",80
SENATOR ROBERT MENENDEZ Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,263
"SECRETARY OF THE SENATE - EXECUTIVE OFFICE Funding Year 2013 SALARIES, OFFICERS AND EMPLOYEES, SENATE",79
SENATOR JOHN MCCAIN Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,323
SENATOR JOHN R. THUNE Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,448
SENATOR PATRICK J.TOOMEY Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,807
SPECIAL COMMITTEE ON AGING SPECIAL COM ON AGING S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,104
SPECIAL COMMITTEE ON AGING SPECIAL COM ON AGING S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,5
MAJORITY POLICY COMMITTEE (D) Funding Year 1315 MISCELLANEOUS ITEMS,30
SENATOR LAMAR ALEXANDER Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,684
"PRESIDENT PRO TEMPORE (D) Funding Year 2011 SALARIES, OFFICERS AND EMPLOYEES, SENATE",3
ARMED SERVICES ARMED SERVICES - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,125
SENATOR RICHARD BLUMENTHAL Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,980
"SENATOR A. MITCHELL MCCONNELL, JR. Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT",2
SENATOR JERRY MORAN Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,791
SENATOR RON JOHNSON Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,605
SENATOR MIKE JOHANNS Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1
SENATOR SUSAN M. COLLINS Funding Year 2009 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,27
OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES Funding Year 2012 OFFICE OF CONGRESSIONAL ACCESSIBILITY SERVICES,117
SENATOR JEFF MERKLEY Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,306
"SECRETARY, MAJORITY CONFERENCE COMM (D) Funding Year 2012 SALARIES, OFFICERS AND EMPLOYEES, SENATE",9
SENATOR ORRIN G. HATCH Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,404
SENATOR JEFF BINGAMAN Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,152
SENATOR CHARLES E. SCHUMER Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,762
SENATOR TOM UDALL (NM) Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,896
"BANKING, HOUSING & URBAN AFFAIRS BANKING, HOUSING &URBDEV S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED",129
SENATOR MARY L. LANDRIEU Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,945
SENATOR ORRIN G. HATCH Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,401
MINORITY CONFERENCE COMMITTEE (R) Funding Year 1214 MISCELLANEOUS ITEMS,47
CONSULTANTS Funding Year 1214 MISCELLANEOUS ITEMS,41
SENATOR JOE MANCHIN Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,476
SENATOR ROGER WICKER Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,828
SENATOR JOSEPH I. LIEBERMAN Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1
SENATOR AMY KLOBUCHAR Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,689
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,3
SPECIAL COMMITTEE ON AGING SPECIAL COM ON AGING S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,3
"SGT @ ARMS - CENTRAL OPERATIONS Funding Year 2011 SALARIES, OFFICERS AND EMPLOYEES, SENATE",302
FINANCE FINANCE - S.RES. 81B (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,407
SECRETARY OF THE SENATE - FMIS PROJECTS Funding Year 0711 SECRETARY OF THE SENATE,30
"SENATOR JOHN D. ROCKEFELLER, IV Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT",363
JOINT SELECT COMMITTEE ON DEFICIT REDUCTION Funding Year 1214 MISCELLANEOUS ITEMS,15
"BANKING, HOUSING & URBAN AFFAIRS BANKING,HOUSING &URBDEV S.RES.81B(112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",3
SMALL BUSINESS AND ENTREPRENEURSHIP SMALL BUS & ENTREP.- S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,44
SENATOR BOB CORKER Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,837
SENATOR JON TESTER Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,3
SENATOR JOHN F. KERRY Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,734
SENATOR JEFF MERKLEY Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,571
"MINORITY WHIP (R) Funding Year 2012 SALARIES, OFFICERS AND EMPLOYEES, SENATE",26
SENATOR FRANK R. LAUTENBERG Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,388
INDIAN AFFAIRS INDIAN AFFAIRS - S.RES. 64B (113TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,96
SENATOR PATTY MURRAY Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,695
SENATOR RON WYDEN Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,775
SENATOR MIKE LEE Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,351
SENATOR RICHARD BURR Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,455
"SGT @ ARMS - STAFF OFFICES Funding Year 2011 SALARIES, OFFICERS AND EMPLOYEES, SENATE",135
SENATOR TED CRUZ Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,620
"COMMERCE, SCIENCE & TRANSPORTATION COMMERCE, SCI & TRANS S.RES. 73D (111TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS",1
"PRESIDENT PRO TEMPORE (D) Funding Year 2012 SALARIES, OFFICERS AND EMPLOYEES, SENATE",7
SENATOR MIKE LEE Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,431
SENATOR JOE MANCHIN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,797
SENATOR DEAN HELLER Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,171
FINANCE FINANCE - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS,8
SGT @ ARMS - STAFF OFFICES Funding Year 0913 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,62
INTELLIGENCE SELECT COM ON INTEL - S.RES. 81C (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,201
"SENATOR A. MITCHELL MCCONNELL, JR. Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT",398
SENATOR RICHARD J. DURBIN Funding Year 2012 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1192
ENVIRONMENT & PUBLIC WORKS ENVIRONMENT & PUB WORKS S.RES. 81D (112TH) EXPENSES OF INQUIRIES AND INVESTIGATIONS DOCUMENT NO. DATE POSTED,59
"OFFICE OF THE VICE PRESIDENT (D) - BIDEN Funding Year 2011 EXP. ALLOWANCES OF THE VICE PRES., PRES. PRO TEMPORE, PRES. PRO TEMPORE EMERITUS, MAJ AND MIN LEADERS AND MAJ AND MIN WHIPS AND CHAIRMEN OF THE MAJ AND MIN CONFERENCE AND POLICY COMMITTEES, SENATE",1
SENATOR PAT ROBERTS Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,555
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV. Funding Year 2011 SECRETARY OF THE SENATE,151
LEGISLATIVE COUNSEL Funding Year 2013 LEGISLATIVE COUNSEL,100
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES Funding Year 0711 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,49
SENATOR HEIDI HEITKAMP Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414
SENATOR LAMAR ALEXANDER Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1
SENATOR HERBERT H. KOHL Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,601
LEGAL COUNSEL Funding Year 2012 OFFICE OF SENATE LEGAL COUNSEL,18
SENATOR CLAIRE MCCASKILL Funding Year 2011 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,651
SENATOR BILL NELSON Funding Year 2013 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1012
"SENATOR JOHN D. ROCKEFELLER, IV Funding Year 2010 SENATORS OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT",14
"DETAILED AND COMPENSATION OF MEMBERS FUNDING YEAR 2013 COMPENSATION OF MEMBERS, SENATE DOCUMENT NO DATE PAY POSTED",219
SGT @ ARMS - CAPITOL DIVISION Funding Year 1216 SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,1142
FOREIGN TRAVEL - MEMBERS & EMPLOYEES Funding Year 1315 MISCELLANEOUS ITEMS,15
